#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">列車</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">れっしゃ</span><span style=""opacity:.68"">LIỆT XA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">列車</span></b><br>đoàn tàu</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 列車に乗る：lên/đi tàu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">次の列車に乗りましょう。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つぎのれっしゃにのりましょう。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy đi chuyến tàu tiếp theo.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">発車</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はっしゃ</span><span style=""opacity:.68"">PHÁT XA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">発車</span></b><br>việc xe/tàu khởi hành</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">発車する</span></b><br>khởi hành</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 列車が発車する：tàu khởi hành</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">列車は九時に発車します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">れっしゃはくじにはっしゃします。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu khởi hành lúc chín giờ.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 場所を発車する：rời nơi xuất phát</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">バスが駅前を発車しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">バスがえきまえをはっしゃしました。</div></details><div style=""font-size:17px;margin-top:4px"">Xe buýt đã rời điểm trước ga.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">カーディガン</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">カーディガン</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">カーディガン</span></b><br>áo cardigan, áo khoác len mở phía trước</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. カーディガンを着る：mặc cardigan</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">寒いのでカーディガンを着ます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">さむいのでカーディガンをきます。</div></details><div style=""font-size:17px;margin-top:4px"">Vì lạnh nên tôi mặc cardigan.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">奥</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おく</span><span style=""opacity:.68"">ÁO</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">奥</span></b><br>phía trong sâu, phía cuối</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nの奥に：ở sâu/cuối bên trong N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">店の奥にトイレがあります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">みせのおくにトイレがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Nhà vệ sinh ở phía trong cùng cửa hàng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">もしかしたら</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">もしかしたら</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">もしかしたら</span></b><br>biết đâu, có lẽ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. もしかしたら～かもしれない：biết đâu có thể…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">もしかしたら電車に忘れたかもしれません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">もしかしたらでんしゃにわすれたかもしれません。</div></details><div style=""font-size:17px;margin-top:4px"">Biết đâu tôi đã để quên trên tàu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">ございます</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ございます</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">ございます</span></b><br>có, tồn tại (cách nói lịch sự của あります)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所にNがございます：ở đâu có N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">奥に席がございます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おくにせきがございます。</div></details><div style=""font-size:17px;margin-top:4px"">Phía trong còn chỗ ngồi ạ.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nでございます：là N (lịch sự)</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">こちらが出口でございます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こちらがでぐちでございます。</div></details><div style=""font-size:17px;margin-top:4px"">Đây là lối ra ạ.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Học như cách nói lịch sự cố định; không cần ghi nhóm động từ.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">着払い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ちゃくばらい</span><span style=""opacity:.68"">TRƯỚC PHẤT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">着払い</span></b><br>người nhận trả phí vận chuyển</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 着払いで送る：gửi với cước người nhận trả</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">荷物は着払いで送ってください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にもつはちゃくばらいでおくってください。</div></details><div style=""font-size:17px;margin-top:4px"">Xin gửi hành lý với cước vận chuyển do người nhận trả.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không đồng nghĩa tiền hàng thu hộ COD (代金引換).</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">宅配便</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たくはいびん</span><span style=""opacity:.68"">TRẠCH PHỐI TIỆN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">宅配便</span></b><br>dịch vụ chuyển phát tận nhà; kiện gửi qua dịch vụ đó</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 宅配便で送る：gửi chuyển phát tận nhà</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">お土産を宅配便で送りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おみやげをたくはいびんでおくりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gửi quà bằng dịch vụ chuyển phát tận nhà.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">グレー</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">グレー</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">グレー</span></b><br>màu xám</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. グレーの＋N：N màu xám</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">グレーのカーディガンを探しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">グレーのカーディガンをさがしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang tìm áo cardigan màu xám.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">胸</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">むね</span><span style=""opacity:.68"">HUNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">胸</span></b><br>ngực; lòng, tâm trạng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 胸に＋Nがある：có N ở ngực</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">このシャツは胸にポケットがあります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このシャツはむねにポケットがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Áo này có túi ở ngực.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 胸がいっぱいになる：lòng tràn ngập cảm xúc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">感動して胸がいっぱいになりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かんどうしてむねがいっぱいになりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi xúc động đến tràn ngập trong lòng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
